Index,Topic,Source,Bias,Headline,Byline,Date,URL,Left Bias,Left Headline,Left Source,Left URL,Right Bias,Right Headline,Right Source,Right URL,Center Bias,Center Headline,Center Source,Center URL
426,economy,USA TODAY,Center,Obama sets campaign to tout his vision for the economy,President Obama will kick off a several-weeks long effort Wednesday to barnstorm the country and press resistant Republicans to work with him to bolster the economy.,Jul 22 2013,http://www.usatoday.com/story/news/politics/2013/07/21/obama-major-speech--midwest-economy/2573369/,Lean Left,Poll: Pessimism over the economy,Politico,http://www.politico.com/story/2013/12/poll-us-economy-101559.html?hp=l1,Lean Right,"Economy Adds 130,000 Jobs in August, Unemployment at 3.7%",Fox News (Online News),https://www.foxbusiness.com/economy/august-jobs-report-2019,Center,"Here's who will be onstage for tonight's Democratic debate co-hosted by PBS NewsHour and Politico, what time it starts, and how to watch",Insider,https://www.businessinsider.com/december-democratic-debate-who-is-debating-how-to-watch-2019-10
427,economy,MSNBC,Left,Donald Trump and Barack Obama Spar Over Who Gets Credit For A Strong Economy,Both Donald Trump and Barack Obama are taking credit for a robust economy.,Feb 18 2020,https://www.msnbc.com/rachel-maddow-show/economy-trump-picks-fight-obama-he-cannot-win-n1137896,Left,When will the economy be good again?,Vox,https://www.vox.com/policy-and-politics/2020/4/9/21212743/coronavirus-economic-crash-2020-recovery-stock-market-covid-19,Lean Right,"Economy falls far short of expectations with just 266,000 jobs in April, unemployment rate rises to 6.1%",Washington Examiner,https://www.washingtonexaminer.com/news/economy-short-expectations-april,Center,Teetering economy sparks talk of second stimulus package,The Hill,https://thehill.com/policy/finance/487531-teetering-economy-sparks-talk-of-second-stimulus-package
428,economy,New York Post (News),Lean Right,"President Trump says he has authority to reopen economy, not governors","WASHINGTON -- President Trump on Monday said the decision to reopen the country's ailing economy ultimately rests with him, not state leaders, as he feuds with governors over when to allow Americans to return to work.",Apr 13 2020,https://nypost.com/2020/04/13/trump-says-he-has-authority-to-reopen-economy-not-governors/,Left,"On economy, Trump picks a fight with Obama he cannot win",MSNBC,https://www.msnbc.com/rachel-maddow-show/economy-trump-picks-fight-obama-he-cannot-win-n1137896,Lean Right,"Economy Adds 130,000 Jobs in August, Unemployment at 3.7%",Fox News (Online News),https://www.foxbusiness.com/economy/august-jobs-report-2019,Center,"U.S. Added 916,000 Jobs in March as Economy Recovers",Wall Street Journal (News),https://www.wsj.com/articles/march-jobs-report-unemployment-rate-2021-11617314225?mod=hp_lead_pos1
429,economy,NBC News (Online),Lean Left,Iran Nuclear Deal: High Hopes for Economy Amid 'New Beginning',You could almost see the dollar signs in the eyes of Iranians who spilled onto Tehran's streets after the Islamic republic signed a historic nuclear deal in exchange for an easing of bruising economic sanctions.,Jul 15 2015,http://www.nbcnews.com/storyline/iran-nuclear-talks/iran-nuclear-deal-high-hopes-economy-amid-new-beginning-n392356,Lean Left,Does Obama deserve credit for the economy?,Politico,http://www.politico.com/story/2015/01/does-obama-deserve-credit-for-economy-114107.html?hp=t1_r,Lean Right,'Big Kahuna' economy positions Trump for victory in 2020,Washington Examiner,https://www.washingtonexaminer.com/news/big-kahuna-economy-positions-trump-for-victory-in-2020,Center,IMF: Low oil prices will spur global economy,USA TODAY,http://www.usatoday.com/story/money/business/2015/04/14/imf-growth-forecast/25722539/
430,economy,ABC News (Online),Lean Left,Solid Oct. Retail Sales Lift Hopes for US Economy,An increase in shopping last month during the partial government shutdown suggests that the U.S. economy may be more resilient than some have feared.,Nov 20 2013,http://abcnews.go.com/Business/wireStory/us-retail-sales-rise-solid-04-percent-october-20948264,Lean Left,"US economy exceeds expectations to add 287,000 jobs",The Guardian,https://www.theguardian.com/business/2016/jul/08/us-economy-jobs-growth-unemployment-june,Right,U.S. Economy Grew Much Faster Than Expected in the Fourth Quarter,Breitbart News,https://www.breitbart.com/economy/2019/02/28/u-s-economy-grew-much-faster-than-expected-in-the-fourth-quarter/,Center,"U.S. Economy Added 379,000 Jobs in February",Wall Street Journal (News),https://www.wsj.com/articles/february-jobs-report-unemployment-rate-2021-11614909553?mod=hp_lead_pos1
431,economy,Univision,Right,IRS envía nueva ronda de cheque de estímulo económico “plus-up”: ¿Cómo saber si te llegará en California?,Más de 6 millones de pagos plus-up se han enviado según el Servicio de Rentas Internas. Los aumentos en el cheque de estímulo económico solo son para algunos. Te explicamos quiénes lo recibirán.,May 17 2021,https://www.univision.com/local/los-angeles-kmex/cheque-estimulo-economico-irs-plus-up-california-fotos,Left,"For 16th straight week, unemployment filings top 1 million",MSNBC,https://www.msnbc.com/rachel-maddow-show/16th-straight-week-unemployment-filings-top-1-million-n1233283,Right,U.S. Economy Grew Much Faster Than Expected in the Fourth Quarter,Breitbart News,https://www.breitbart.com/economy/2019/02/28/u-s-economy-grew-much-faster-than-expected-in-the-fourth-quarter/,Center,Senators Clash Over How Soon To Reopen The Economy,NPR (Online News),https://www.npr.org/2020/05/19/858769887/senators-clash-over-how-soon-to-reopen-the-economy
432,economy,Insider,Center,"Here's who will be onstage for tonight's Democratic debate co-hosted by PBS NewsHour and Politico, what time it starts, and how to watch","The requirements to make the sixth Democratic presidential primary debate to be held tonight, December 19, were the strictest the Democratic National Committee has set so far, and it will make for the most intimate debate stage yet.",Dec 19 2019,https://www.businessinsider.com/december-democratic-debate-who-is-debating-how-to-watch-2019-10,Lean Left,OPINION: Why the world economy sputters,Washington Post,http://www.washingtonpost.com/opinions/robert-samuelson-the-three-reasons-the-world-economy-sputters/2014/10/12/aa7a74b4-50a8-11e4-8c24-487e92bc997b_story.html?hpid=z2,Lean Right,"Economy falls far short of expectations with just 266,000 jobs in April, unemployment rate rises to 6.1%",Washington Examiner,https://www.washingtonexaminer.com/news/economy-short-expectations-april,Center,'Remarkable outcome': Big gains are likely for the economy this year even as COVID-19 damage lingers,USA TODAY,https://www.usatoday.com/story/money/2021/02/23/stimulus-economy-falling-covid-19-cases-fuel-growth/4542441001/
433,economy,BBC News,Center,"US economy to grow faster than forecast, says Federal Reserve","The US central bank expects much stronger growth this year than previously forecast, as vaccination rates rise and government relief funds start flowing into the economy.",Mar 18 2021,https://www.bbc.com/news/business-56434910,Lean Left,Obama's next sales job: The economy,Politico,http://www.politico.com/story/2014/12/barack-obama-economy-113789.html?hp=t1_r,Right,Federal Deficit Jumps 32 Percent Amid Booming Economy,The Daily Caller,https://dailycaller.com/2018/09/11/federal-deficit-jumps-booming-economy/,Center,"Here's who will be onstage for tonight's Democratic debate co-hosted by PBS NewsHour and Politico, what time it starts, and how to watch",Insider,https://www.businessinsider.com/december-democratic-debate-who-is-debating-how-to-watch-2019-10
434,economy,BBC News,Center,Trump Team Preps Plans to Reopen Economy That Depend on Testing,"The White House is developing plans to get the U.S. economy back in action that depend on testing far more Americans for the coronavirus than has been possible to date, according to people familiar with the matter.",Apr 08 2020,https://www.bloomberg.com/news/articles/2020-04-07/trump-team-preps-plans-to-reopen-economy-that-depend-on-testing?srnd=premium,Left,"On economy, Trump picks a fight with Obama he cannot win",MSNBC,https://www.msnbc.com/rachel-maddow-show/economy-trump-picks-fight-obama-he-cannot-win-n1137896,Lean Right,"Reopening the Economy, at Last",Wall Street Journal (Opinion),https://www.wsj.com/articles/reopening-the-economy-at-last-11586819390,Center,"U.S. Added 916,000 Jobs in March as Economy Recovers",Wall Street Journal (News),https://www.wsj.com/articles/march-jobs-report-unemployment-rate-2021-11617314225?mod=hp_lead_pos1
435,economy,The Hill,Center,"Trump faces crucial decisions on economy, guns",President Trump is facing one of the most crucial periods of his time at the White House as he returns to Washington from a 10-day sojourn to New Jersey.,Aug 19 2019,https://thehill.com/homenews/administration/457773-trump-faces-crucial-decisions-on-economy-guns,Left,"On economy, Trump picks a fight with Obama he cannot win",MSNBC,https://www.msnbc.com/rachel-maddow-show/economy-trump-picks-fight-obama-he-cannot-win-n1137896,Right,"US Economy Added 1.8 Million Jobs In July, Unemployment At 10.2%",The Daily Caller,https://dailycaller.com/2020/08/07/july-2020-jobs-unemployment/,Center,Fed Boosts View of Economy,Wall Street Journal (News),http://online.wsj.com/articles/fed-boosts-economic-outlook-1406743735
436,economy,Fox News (Online News),Lean Right,Obama's foolish proposals won't fix distressed economy,"Promising to address inequality and strengthen the middle class, President Obama's State of the Union address combined sound and foolish proposals laced with good old-fashioned demagoguery.",Jan 30 2014,http://www.foxnews.com/opinion/2014/01/29/obama-foolish-state-union-proposals-wont-fix-distressed-economy/,Lean Left,US economy turns in weakest quarterly performance in three years,The Guardian,https://www.theguardian.com/business/2017/apr/28/us-economy-growth-january-march-report,Right,"House Freedom Caucus Sends Letter To Trump, Asking Him To Reopen The Economy",The Daily Caller,https://dailycaller.com/2020/04/17/house-freedom-caucus-letter-trump-reopen-economy/,Center,"DOJ planned to arrest Derek Chauvin in court and charge him with civil-rights violations if he was acquitted of murder, report says",Insider,https://www.businessinsider.com/doj-planned-derek-chauvin-arrest-charge-if-acquitted-murder-report-2021-4
437,economy,Rush Limbaugh,Right,The Rush Limbaugh Master Class on Why Biden's Massive Tax Hikes Will Destroy the Economy,"TODD: If you hear the mockingbird media refer to this bill, this attempt of Biden, this budget as ""an infrastructure plan,"" it's not. That would be like referring to …",Apr 01 2021,https://www.rushlimbaugh.com/daily/2021/04/01/the-rush-limbaugh-master-class-on-why-bidens-massive-tax-hikes-will-destroy-the-economy/,Lean Left,US economy turns in weakest quarterly performance in three years,The Guardian,https://www.theguardian.com/business/2017/apr/28/us-economy-growth-january-march-report,Lean Right,Employment data shows the US economy is just fine without Biden's help,Washington Examiner,https://www.washingtonexaminer.com/opinion/editorials/employment-data-shows-the-us-economy-is-just-fine-without-bidens-help,Center,"Support for Medicaid expansion grows in South Dakota, one of the last red state holdouts",PBS NewsHour,https://www.pbs.org/newshour/health/support-for-medicaid-expansion-grows-in-south-dakota-one-of-the-last-red-state-holdouts
438,economy,CBS News (Online),Lean Left,"FACT CHECK: Republicans debaters on high court, economy","The Republican presidential debaters misfired in assertions about Supreme Court nominees, Syria, immigration and more.",Feb 15 2016,http://kval.com/news/nation-world/fact-check-republicans-debaters-on-high-court-economy,Lean Left,Poll: Pessimism over the economy,Politico,http://www.politico.com/story/2013/12/poll-us-economy-101559.html?hp=l1,Lean Right,Retailers brace as COVID-19 bears down on consumers and economy,Fox News (Online News),https://www.foxbusiness.com/economy/retailers-brace-as-virus-bears-down-on-consumers-and-economy,Center,"Support for Medicaid expansion grows in South Dakota, one of the last red state holdouts",PBS NewsHour,https://www.pbs.org/newshour/health/support-for-medicaid-expansion-grows-in-south-dakota-one-of-the-last-red-state-holdouts
439,economy,Rush Limbaugh,Right,Jobs Report Fail! Biden's Socialism Begins to Destroy Trump Economy as Rush Forewarned,"… Now, if they start to believe that the Biden tax increases, the reregulation of the economy, the packing of the Supreme Court that threatens property rights, if they start to …",May 07 2021,https://www.rushlimbaugh.com/daily/2021/05/07/jobs-report-falls-short-of-expectations-bidens-socialism-begins-to-destroy-the-trump-economy-as-rush-forewarned/,Lean Left,"US economy exceeds expectations to add 287,000 jobs",The Guardian,https://www.theguardian.com/business/2016/jul/08/us-economy-jobs-growth-unemployment-june,Lean Right,'Big Kahuna' economy positions Trump for victory in 2020,Washington Examiner,https://www.washingtonexaminer.com/news/big-kahuna-economy-positions-trump-for-victory-in-2020,Center,"Trump faces crucial decisions on economy, guns",The Hill,https://thehill.com/homenews/administration/457773-trump-faces-crucial-decisions-on-economy-guns
440,economy,Vox,Left,When will the economy be good again?,"We know the US economy is bad right now. Millions of people have lost their jobs, and millions more will. Estimates for how much unemployment is expected to spike and GDP will fall are staggering. Production and spending across much of the country have been brought to an abrupt halt.",Apr 09 2020,https://www.vox.com/policy-and-politics/2020/4/9/21212743/coronavirus-economic-crash-2020-recovery-stock-market-covid-19,Lean Left,U.S. economy grew last year at its fastest rate since 2015,CBS News (Online),https://www.cbsnews.com/news/gdp-2018-economic-growth-2-9-percent-last-years-economy-was-the-fastest-since-2015/,Right,McCONNELL: US Households ‘Sitting on a Historic Pile of Pent-Up Cash Waiting for Economy to Reopen’,Sean Hannity,https://hannity.com/media-room/mcconnell-us-households-sitting-on-a-historic-pile-of-pent-up-cash-waiting-for-economy-to-reopen/,Center,What's behind the historic spike in drug overdose deaths under COVID-19,PBS NewsHour,https://www.pbs.org/newshour/health/whats-behind-the-historic-spike-in-drug-overdose-deaths-under-covid-19
441,economy,Vox,Left,The appointments Biden needs to prioritize to revitalize the economy,The Federal Reserve is the most important economic agency in the country. Biden should treat it as such.,Dec 10 2020,https://www.vox.com/future-perfect/22163440/joe-biden-fed-board-governors-build-back-better,Lean Left,Trump to raise fuel economy standards by 1.5% per year through 2026,CBS News (Online),https://www.cbsnews.com/news/trump-to-raise-fuel-economy-standards-by-1-5-per-year-through-2026/,Right,IRS envía pagos “plus-up” del estímulo económico a miles de personas: esto debes saber en California,Univision,https://www.univision.com/local/los-angeles-kmex/irs-envia-pagos-plus-up-a-miles-de-personas-ademas-del-estimulo-economico-california-fotos,Center,What's behind the historic spike in drug overdose deaths under COVID-19,PBS NewsHour,https://www.pbs.org/newshour/health/whats-behind-the-historic-spike-in-drug-overdose-deaths-under-covid-19
442,economy,Breitbart News,Right,U.S. Economy Grew Much Faster Than Expected in the Fourth Quarter,"The U.S. economy was unexpectedly strong in the fourth quarter of last year after a spurt of faster growth in the second and third quarters, with consumers keeping up spending and businesses expanding investment amid fears of higher interest rates and a rocky stock market.",Feb 28 2019,https://www.breitbart.com/economy/2019/02/28/u-s-economy-grew-much-faster-than-expected-in-the-fourth-quarter/,Lean Left,Poll: Pessimism over the economy,Politico,http://www.politico.com/story/2013/12/poll-us-economy-101559.html?hp=l1,Right,BOLSHEVIK BERNIE: Sanders Says Dems Just ‘Beginning to Create an Economy That Works For All’,Sean Hannity,https://hannity.com/media-room/bolshevik-bernie-sanders-says-dems-just-beginning-to-create-an-economy-that-works-for-all/,Center,IMF: Low oil prices will spur global economy,USA TODAY,http://www.usatoday.com/story/money/business/2015/04/14/imf-growth-forecast/25722539/
443,economy,New York Times (News),Lean Left,"If the Economy Overheats, How Will We Know?","We asked some prominent participants in the Great Overheating Debate of 2021 to explain what inflationary trends they're afraid of (or not, as the case may be).",Mar 24 2021,https://www.nytimes.com/2021/03/24/upshot/economy-inflation-overheating.html?action=click&module=Spotlight&pgtype=Homepage,Left,When will the economy be good again?,Vox,https://www.vox.com/policy-and-politics/2020/4/9/21212743/coronavirus-economic-crash-2020-recovery-stock-market-covid-19,Lean Right,Team Trump eyes payroll tax cut to spur economy: report,New York Post (News),https://nypost.com/2019/08/19/team-trump-eyes-payroll-tax-cut-to-spur-economy-report/,Center,"Here's who will be onstage for tonight's Democratic debate co-hosted by PBS NewsHour and Politico, what time it starts, and how to watch",Insider,https://www.businessinsider.com/december-democratic-debate-who-is-debating-how-to-watch-2019-10
444,economy,Washington Examiner,Lean Right,Employment data shows the US economy is just fine without Biden's help,"In March, the U.S. economy created an astounding 916,000 new jobs on net, according to the latest report by the Bureau of Labor Statistics. This stunning number, combined with a national unemployment rate of just 6%, indicates a continuation of the rapid recovery from the coronavirus pandemic that began last fall.",Apr 03 2021,https://www.washingtonexaminer.com/opinion/editorials/employment-data-shows-the-us-economy-is-just-fine-without-bidens-help,Lean Left,U.S. economy grew last year at its fastest rate since 2015,CBS News (Online),https://www.cbsnews.com/news/gdp-2018-economic-growth-2-9-percent-last-years-economy-was-the-fastest-since-2015/,Lean Right,It's Trump's Economy Now,Wall Street Journal (Opinion),https://www.wsj.com/articles/its-trumps-economy-now-1528411719,Center,Republicans sharply divided over timeline for reopening economy,The Hill,https://thehill.com/homenews/senate/494440-republicans-sharply-divided-over-timeline-for-reopening-economy
445,economy,USA TODAY,Center,"Economy Lost 701,000 Jobs in March","The U.S. economy lost 701,000 jobs in March as the COVID-19 coronavirus spread, shuttering many businesses and creating global economic panic. The unemployment rate also rose to 4.4% from 3.5% the month before; it's the first month the U.S. economy didn't add jobs since 2010.",Apr 03 2020,https://www.usatoday.com/story/money/2020/04/03/coronavirus-economy-loses-701-000-jobs-march-virus-spreads/5119265002/,Lean Left,Does Obama deserve credit for the economy?,Politico,http://www.politico.com/story/2015/01/does-obama-deserve-credit-for-economy-114107.html?hp=t1_r,Right,Jobs Report Fail! Biden's Socialism Begins to Destroy Trump Economy as Rush Forewarned,Rush Limbaugh,https://www.rushlimbaugh.com/daily/2021/05/07/jobs-report-falls-short-of-expectations-bidens-socialism-begins-to-destroy-the-trump-economy-as-rush-forewarned/,Center,Teetering economy sparks talk of second stimulus package,The Hill,https://thehill.com/policy/finance/487531-teetering-economy-sparks-talk-of-second-stimulus-package
446,economy,Wall Street Journal (Opinion),Lean Right,It's Trump's Economy Now,Liberals want to keep crediting Obama--never mind their own 2016 predictions of disaster.,Jun 13 2018,https://www.wsj.com/articles/its-trumps-economy-now-1528411719,Left,The Year We Were Asked to Pick: Your Economy or Your Life,New York Times (Opinion),https://www.nytimes.com/2020/12/29/opinion/new-york-covid-economy.html?action=click&module=Opinion&pgtype=Homepage,Right,IRS envía nueva ronda de cheque de estímulo económico “plus-up”: ¿Cómo saber si te llegará en California?,Univision,https://www.univision.com/local/los-angeles-kmex/cheque-estimulo-economico-irs-plus-up-california-fotos,Center,"Trump faces crucial decisions on economy, guns",The Hill,https://thehill.com/homenews/administration/457773-trump-faces-crucial-decisions-on-economy-guns
447,economy,Wall Street Journal (News),Center,"U.S. Economy Added 379,000 Jobs in February","Hiring accelerated sharply in February as restaurants and other hospitality businesses reopened, adding 379,000 to U.S. payrolls and fueling renewed growth as the coronavirus pandemic eases.",Mar 05 2021,https://www.wsj.com/articles/february-jobs-report-unemployment-rate-2021-11614909553?mod=hp_lead_pos1,Left,"Economic growth cools, but only a little, between 2nd and 3rd quarters",MSNBC,http://www.msnbc.com/rachel-maddow-show/economic-growth-cools-only-little-between-2nd-and-3rd-quarters,Lean Right,Welcome to Joe Biden's Boom Economy,Wall Street Journal (Opinion),https://www.wsj.com/articles/welcome-to-joe-bidens-boom-economy-11619024019,Center,Should Trump be allowed back on social media after he leaves office? Half of Americans say yes,PBS NewsHour,https://www.pbs.org/newshour/politics/half-of-americans-say-trump-should-get-back-his-social-media-megaphone-after-leaving-office
448,economy,CNN (Online News),Left,Powell tells '60 Minutes' that US economy is at an 'inflection point',"Federal Reserve Chair Jerome Powell said the US economy is at an ""inflection point,"" and that growth and job creation is poised to accelerate.",Apr 12 2021,https://www.cnn.com/2021/04/11/economy/jerome-powell-federal-reserve-60-minutes/index.html,Lean Left,Solid Oct. Retail Sales Lift Hopes for US Economy,ABC News (Online),http://abcnews.go.com/Business/wireStory/us-retail-sales-rise-solid-04-percent-october-20948264,Lean Right,Retailers brace as COVID-19 bears down on consumers and economy,Fox News (Online News),https://www.foxbusiness.com/economy/retailers-brace-as-virus-bears-down-on-consumers-and-economy,Center,"Despite An Economy On The Rise, American Paychecks Remain Stuck",NPR (Online News),http://www.npr.org/sections/itsallpolitics/2015/05/26/408555544/despite-economic-climb-american-paychecks-remain-stuck
449,economy,Vox,Left,3 reasons the economy boomed in 2015,"December's job growth numbers are in, and they make it official: 2015 was the second-strongest year for job growth since the 1990s, and only slightly behind the big gains of 2014. Unemployment fell in 2015 from an already low 5.6 percent at the end of 2014 to 5 percent in December 2015. Wages grew 2.5 percent during 2015, which isn't a huge number but looks more impressive when you remember",Jan 10 2016,http://www.vox.com/2016/1/9/10737798/cheap-gas-easy-money,Left,"On economy, Trump picks a fight with Obama he cannot win",MSNBC,https://www.msnbc.com/rachel-maddow-show/economy-trump-picks-fight-obama-he-cannot-win-n1137896,Lean Right,It's Trump's Economy Now,Wall Street Journal (Opinion),https://www.wsj.com/articles/its-trumps-economy-now-1528411719,Center,"Economy Lost 701,000 Jobs in March",USA TODAY,https://www.usatoday.com/story/money/2020/04/03/coronavirus-economy-loses-701-000-jobs-march-virus-spreads/5119265002/
450,economy,Wall Street Journal (News),Center,U.S. Economy Grew at a Record 33.1% Annual Rate in Third Quarter,The U.S. economy experienced record growth in the third quarter as the gross domestic product (GDP) rebounded at a 33.1% annualized rate.,Oct 29 2020,https://www.wsj.com/articles/us-gdp-third-quarter-2020-11603908566?mod=hp_lead_pos1,Lean Left,Solid Oct. Retail Sales Lift Hopes for US Economy,ABC News (Online),http://abcnews.go.com/Business/wireStory/us-retail-sales-rise-solid-04-percent-october-20948264,Right,Left Pretends Trump Inheriting Strong Obama Economy,Breitbart News,http://www.breitbart.com/california/2016/12/05/left-pretends-trump-inheriting-strong-economy/,Center,Trump touts economy at Davos,The Hill,http://thehill.com/homenews/administration/370841-trump-touts-economy-at-davos
451,economy,Washington Post,Lean Left,It was the worst week for the economy in decades. The pain is just beginning.,"'It's making me go into a depression,' said LaTonua Bowens, a laid-off cook. 'I'm worried if I'm going to still have a job.'",Mar 27 2020,https://www.washingtonpost.com/business/2020/03/26/it-was-worst-week-economy-decades-pain-is-just-beginning/,Left,3 reasons the economy boomed in 2015,Vox,http://www.vox.com/2016/1/9/10737798/cheap-gas-easy-money,Lean Right,"Economy Adds 130,000 Jobs in August, Unemployment at 3.7%",Fox News (Online News),https://www.foxbusiness.com/economy/august-jobs-report-2019,Center,What's behind the historic spike in drug overdose deaths under COVID-19,PBS NewsHour,https://www.pbs.org/newshour/health/whats-behind-the-historic-spike-in-drug-overdose-deaths-under-covid-19
452,economy,PBS NewsHour,Center,What's behind the historic spike in drug overdose deaths under COVID-19,"In a year when the coronavirus has racked up an unbearable death toll, recent preliminary data from the federal government suggests an overlap with another staggering figure: More Americans died from drug overdose in a 12-month period than at any other point in history.",Jan 05 2021,https://www.pbs.org/newshour/health/whats-behind-the-historic-spike-in-drug-overdose-deaths-under-covid-19,Left,The appointments Biden needs to prioritize to revitalize the economy,Vox,https://www.vox.com/future-perfect/22163440/joe-biden-fed-board-governors-build-back-better,Right,Left Pretends Trump Inheriting Strong Obama Economy,Breitbart News,http://www.breitbart.com/california/2016/12/05/left-pretends-trump-inheriting-strong-economy/,Center,"Economy Added 136,000 Jobs in September",Wall Street Journal (News),https://www.wsj.com/articles/u-s-september-nonfarm-payrolls-grew-steadily-11570192288?mod=hp_lead_pos1
453,economy,PBS NewsHour,Center,Most voters expect intimidation at the polls. But they're voting in record numbers,"While many states are expecting record-breaking turnout in the 2020 presidential election, more than two-thirds of registered voters think there will be some form of intimidation or other efforts at the polls to prevent legitimate voters from having their voices heard.",Oct 16 2020,https://www.pbs.org/newshour/politics/most-voters-expect-intimidation-at-the-polls-but-theyre-voting-in-record-numbers,Lean Left,May Jobs Report Sparks Debate on Who Deserves Credit for Strong Economy,Washington Post,https://www.washingtonpost.com/news/posteverything/wp/2018/06/11/how-trend-riding-trump-is-taking-credit-for-the-economy-he-inherited/,Lean Right,"Conflicting Concerns Over Economy, Safety Shape Debate on Reopening",New York Post (News),https://nypost.com/2020/05/10/mnuchin-warns-of-permanent-economic-damage-unless-us-reopens/,Center,"U.S. Added 916,000 Jobs in March as Economy Recovers",Wall Street Journal (News),https://www.wsj.com/articles/march-jobs-report-unemployment-rate-2021-11617314225?mod=hp_lead_pos1
454,economy,Washington Examiner,Lean Right,Stimulus checks are fixing a problem the economy doesn't have,"It's not true that economist Larry Summers is always right -- contrary to the belief of Larry Summers. However, he's bright enough that we should always take note of what he's saying. At the moment, he's saying that the new round of stimulus checks is a mistake, and in this, he's right.",Dec 29 2020,https://www.washingtonexaminer.com/opinion/stimulus-checks-are-fixing-a-problem-the-economy-doesnt-have,Lean Left,Does Obama deserve credit for the economy?,Politico,http://www.politico.com/story/2015/01/does-obama-deserve-credit-for-economy-114107.html?hp=t1_r,Lean Right,"Conflicting Concerns Over Economy, Safety Shape Debate on Reopening",New York Post (News),https://nypost.com/2020/05/10/mnuchin-warns-of-permanent-economic-damage-unless-us-reopens/,Center,Senators Clash Over How Soon To Reopen The Economy,NPR (Online News),https://www.npr.org/2020/05/19/858769887/senators-clash-over-how-soon-to-reopen-the-economy
455,economy,NBC News (Online),Lean Left,"U.S. economy lost a total of 701,000 jobs in March","The U.S. economy lost a total of 701,000 jobs in March, bringing a record 10-year streak of employment gains to a halt as the coronavirus pandemic continues to hammer the workforce and shatter economic growth.",Apr 03 2020,https://www.nbcnews.com/business/business-news/march-jobs-report-shows-loss-701-000-jobs-n1175726,Left,3 reasons the economy boomed in 2015,Vox,http://www.vox.com/2016/1/9/10737798/cheap-gas-easy-money,Lean Right,It's Trump's Economy Now,Wall Street Journal (Opinion),https://www.wsj.com/articles/its-trumps-economy-now-1528411719,Center,'Remarkable outcome': Big gains are likely for the economy this year even as COVID-19 damage lingers,USA TODAY,https://www.usatoday.com/story/money/2021/02/23/stimulus-economy-falling-covid-19-cases-fuel-growth/4542441001/
456,economy,Politico,Lean Left,Does Obama deserve credit for the economy?,"Yes, say economists, but not as much as he's taking.",Jan 09 2015,http://www.politico.com/story/2015/01/does-obama-deserve-credit-for-economy-114107.html?hp=t1_r,Lean Left,U.S. Economy Added 4.8 Million Jobs in June,Washington Post,https://www.washingtonpost.com/business/2020/07/02/june-2020-jobs-report/?arc404=true,Right,U.S. Economy Grew Much Faster Than Expected in the Fourth Quarter,Breitbart News,https://www.breitbart.com/economy/2019/02/28/u-s-economy-grew-much-faster-than-expected-in-the-fourth-quarter/,Center,How are White House staffers reacting to Trump's diagnosis?,PBS NewsHour,https://www.pbs.org/newshour/show/how-are-white-house-staffers-reacting-to-trumps-diagnosis
457,economy,MSNBC,Left,"Economic growth cools, but only a little, between 2nd and 3rd quarters",Donald Trump has talked about economic growth in the second quarter - April through June of this year - countless times in recent months. Whether the president understands the,Oct 26 2018,http://www.msnbc.com/rachel-maddow-show/economic-growth-cools-only-little-between-2nd-and-3rd-quarters,Left,It's time for a massive wartime mobilization to save the economy,Vox,https://www.vox.com/2020/3/31/21191561/coronavirus-depression-recession-unemployment,Lean Right,Stimulus checks are fixing a problem the economy doesn't have,Washington Examiner,https://www.washingtonexaminer.com/opinion/stimulus-checks-are-fixing-a-problem-the-economy-doesnt-have,Center,Republicans sharply divided over timeline for reopening economy,The Hill,https://thehill.com/homenews/senate/494440-republicans-sharply-divided-over-timeline-for-reopening-economy
